"click","device","ad_position","user_segment","pages_viewed","time_on_site","topic_match","past_ctr_hi"
1,"mobile","top","returning",3,32,0,1
1,"mobile","middle","new",5,48,1,1
1,"mobile","bottom","returning",7,13,1,0
0,"mobile","middle","returning",4,63,0,0
0,"desktop","middle","returning",6,169,0,1
0,"mobile","middle","new",5,40,0,1
0,"mobile","middle","new",6,71,0,0
1,"mobile","top","returning",2,45,1,1
0,"mobile","top","new",6,85,0,0
0,"mobile","top","new",4,83,1,0
0,"mobile","top","new",4,81,1,0
1,"mobile","top","returning",6,74,1,1
1,"mobile","top","new",6,107,0,0
0,"desktop","middle","new",4,30,1,0
0,"mobile","middle","returning",3,59,1,0
1,"mobile","middle","returning",4,64,1,1
0,"desktop","middle","new",2,32,1,0
1,"mobile","top","returning",7,75,0,0
1,"desktop","bottom","returning",6,84,0,0
1,"mobile","middle","returning",5,58,1,1
0,"mobile","top","new",3,54,0,0
0,"mobile","bottom","new",7,157,0,0
1,"mobile","top","returning",5,111,0,0
0,"desktop","bottom","returning",2,28,0,0
0,"mobile","top","new",4,57,1,0
0,"desktop","top","new",4,58,1,0
0,"desktop","bottom","returning",4,75,0,0
0,"mobile","middle","new",5,66,1,0
0,"mobile","middle","returning",6,78,0,0
1,"mobile","top","returning",7,65,0,0
0,"mobile","middle","returning",5,105,1,0
0,"desktop","middle","new",4,116,0,1
1,"mobile","top","new",3,22,1,0
1,"mobile","top","returning",6,148,1,1
0,"desktop","middle","returning",4,45,0,0
1,"desktop","middle","returning",6,22,0,1
1,"desktop","top","returning",3,127,0,1
0,"desktop","top","new",4,63,1,0
0,"desktop","middle","returning",2,134,0,1
1,"desktop","bottom","returning",6,56,0,0
1,"desktop","top","returning",5,111,1,0
1,"desktop","top","returning",11,28,1,0
0,"mobile","bottom","new",4,88,0,0
1,"mobile","top","returning",3,37,1,1
0,"desktop","middle","new",9,108,0,1
0,"desktop","top","returning",9,61,1,0
0,"desktop","middle","returning",8,89,0,0
0,"mobile","middle","returning",6,70,0,0
0,"mobile","bottom","returning",6,36,0,0
0,"desktop","bottom","new",7,73,1,0
1,"desktop","middle","new",7,73,0,1
0,"mobile","top","returning",4,40,0,0
0,"mobile","top","returning",3,54,1,1
0,"desktop","bottom","returning",7,69,0,1
0,"mobile","top","returning",3,271,0,0
1,"mobile","top","returning",6,62,0,0
0,"mobile","top","new",4,29,0,0
0,"mobile","middle","returning",9,69,0,0
0,"mobile","top","returning",7,59,0,0
1,"desktop","top","returning",6,52,1,0
1,"mobile","top","returning",5,95,1,0
0,"desktop","top","returning",3,79,0,0
0,"desktop","top","returning",4,75,0,0
0,"mobile","middle","returning",5,97,1,1
1,"mobile","middle","returning",5,51,1,0
0,"mobile","middle","new",6,75,0,0
0,"mobile","top","returning",1,160,1,0
0,"mobile","middle","returning",6,84,1,0
0,"mobile","middle","returning",6,24,0,1
0,"mobile","top","returning",7,98,0,0
0,"desktop","top","returning",8,25,0,0
0,"mobile","top","returning",7,26,0,0
0,"mobile","top","returning",7,52,0,0
0,"mobile","top","returning",4,119,1,0
1,"mobile","middle","new",4,62,1,0
0,"mobile","top","returning",3,70,0,0
1,"mobile","bottom","returning",8,49,1,0
0,"mobile","middle","new",1,45,1,1
1,"mobile","top","returning",6,129,0,1
0,"mobile","middle","returning",5,48,0,1
1,"mobile","top","returning",6,60,1,1
0,"desktop","top","returning",7,35,0,0
1,"desktop","middle","new",2,69,0,1
0,"desktop","top","returning",7,62,0,0
0,"desktop","middle","new",6,111,0,1
1,"desktop","top","returning",5,35,1,0
0,"desktop","middle","returning",4,45,0,0
1,"mobile","middle","returning",6,110,1,1
0,"mobile","bottom","returning",3,41,0,1
1,"mobile","bottom","returning",6,81,1,0
0,"mobile","bottom","returning",5,112,0,0
1,"desktop","top","returning",2,99,1,0
1,"desktop","top","returning",8,23,0,0
0,"mobile","top","returning",9,132,1,0
0,"desktop","top","returning",7,34,0,0
1,"mobile","middle","new",4,115,1,0
0,"desktop","bottom","new",4,109,0,1
0,"desktop","top","new",7,29,0,1
1,"mobile","middle","returning",7,56,0,0
0,"mobile","top","new",7,99,1,0
1,"mobile","top","new",4,30,0,0
0,"mobile","middle","new",7,59,1,0
1,"desktop","top","returning",9,39,1,0
0,"desktop","middle","returning",5,169,0,1
0,"mobile","middle","returning",5,89,0,1
0,"mobile","bottom","new",5,140,1,0
0,"mobile","top","new",3,47,0,0
0,"desktop","top","returning",3,236,1,1
0,"mobile","top","returning",4,46,0,0
0,"mobile","bottom","new",6,102,0,1
1,"mobile","top","new",6,51,1,1
0,"mobile","top","returning",7,29,0,0
1,"mobile","middle","returning",3,135,1,1
0,"mobile","top","returning",5,57,0,0
0,"mobile","bottom","new",4,45,0,0
1,"mobile","top","new",5,64,1,0
1,"mobile","middle","new",6,49,0,1
0,"mobile","bottom","new",8,87,0,1
1,"desktop","top","returning",8,153,1,1
1,"mobile","middle","returning",9,36,0,0
1,"mobile","middle","returning",6,30,0,0
1,"desktop","top","returning",9,72,0,1
1,"desktop","bottom","new",3,84,1,0
1,"mobile","top","new",5,55,0,1
0,"desktop","top","new",8,44,1,0
1,"mobile","bottom","returning",4,80,1,0
0,"desktop","top","returning",6,99,0,1
0,"desktop","bottom","returning",7,47,0,0
1,"mobile","top","returning",5,40,1,0
1,"mobile","top","returning",8,90,1,1
1,"mobile","top","new",6,47,1,0
0,"mobile","top","new",3,73,0,0
0,"mobile","top","new",7,81,0,0
0,"desktop","bottom","returning",3,85,0,1
1,"mobile","top","returning",7,53,0,1
0,"desktop","middle","returning",3,63,0,1
0,"desktop","bottom","returning",6,50,1,0
0,"desktop","top","new",6,33,0,1
1,"mobile","middle","returning",7,50,1,0
0,"mobile","middle","returning",6,106,0,0
0,"mobile","top","new",7,75,0,0
0,"mobile","top","new",4,58,1,0
0,"desktop","top","returning",5,64,0,0
1,"mobile","top","returning",7,128,1,0
0,"desktop","middle","new",3,153,0,1
0,"mobile","middle","returning",3,73,0,0
1,"desktop","top","returning",5,58,0,0
0,"desktop","top","returning",5,140,1,1
1,"mobile","top","returning",5,52,0,0
1,"desktop","top","new",10,72,1,1
0,"desktop","top","new",2,47,0,0
1,"mobile","middle","returning",3,40,0,1
0,"mobile","top","returning",3,38,0,0
1,"desktop","bottom","returning",8,94,0,1
0,"desktop","middle","new",8,85,0,0
0,"desktop","top","returning",3,44,0,1
1,"mobile","middle","returning",3,47,0,1
1,"mobile","top","new",4,89,1,0
0,"mobile","middle","new",1,57,0,0
0,"desktop","middle","returning",6,57,0,0
0,"mobile","bottom","new",5,92,0,0
1,"mobile","middle","new",2,69,1,1
0,"mobile","bottom","returning",5,91,0,1
1,"mobile","top","new",5,33,0,0
1,"desktop","top","new",7,77,1,0
0,"desktop","top","returning",5,80,1,0
1,"desktop","middle","new",4,91,0,1
0,"mobile","middle","new",4,58,1,0
0,"mobile","middle","returning",8,175,1,0
1,"desktop","top","returning",4,141,1,1
0,"mobile","top","returning",6,56,0,1
1,"mobile","top","returning",6,49,1,0
0,"desktop","bottom","new",6,118,0,0
0,"mobile","middle","new",2,54,0,1
1,"mobile","middle","new",6,77,1,1
0,"desktop","top","returning",7,50,0,0
0,"mobile","top","returning",9,60,0,0
0,"desktop","top","new",2,57,1,0
0,"mobile","middle","returning",3,115,0,1
0,"mobile","top","returning",6,30,0,0
0,"mobile","bottom","returning",4,36,1,1
1,"mobile","top","new",8,79,1,0
0,"mobile","top","returning",2,106,1,1
1,"mobile","top","returning",6,67,0,1
0,"mobile","top","returning",6,77,1,0
0,"desktop","middle","returning",7,157,0,0
0,"mobile","middle","new",7,76,0,0
1,"desktop","top","new",5,132,1,1
0,"desktop","middle","new",2,43,0,0
1,"mobile","top","returning",6,92,0,1
1,"desktop","middle","returning",6,38,1,0
0,"desktop","top","new",1,75,0,0
1,"desktop","top","returning",7,59,1,0
0,"mobile","middle","new",5,56,0,0
0,"desktop","top","new",3,111,0,0
1,"desktop","top","returning",6,66,1,1
0,"mobile","top","new",7,48,0,0
1,"desktop","top","new",6,181,1,1
0,"desktop","bottom","returning",4,191,1,0
0,"mobile","bottom","new",10,41,0,0
0,"mobile","middle","new",5,110,0,0
0,"mobile","middle","returning",6,98,1,0
0,"mobile","bottom","new",6,79,1,0
0,"mobile","middle","returning",7,82,1,0
0,"desktop","bottom","returning",7,120,1,0
0,"desktop","middle","new",5,142,1,1
0,"mobile","top","new",5,33,1,0
0,"desktop","middle","returning",3,62,0,1
0,"desktop","top","returning",6,65,0,0
0,"mobile","bottom","new",6,170,1,0
1,"mobile","bottom","new",4,95,1,1
1,"mobile","top","new",7,41,0,1
1,"desktop","top","new",5,90,1,1
0,"desktop","middle","returning",6,28,1,0
0,"mobile","middle","returning",4,89,0,0
0,"desktop","bottom","new",7,88,0,0
0,"mobile","top","returning",2,165,1,0
0,"desktop","top","returning",9,66,1,0
1,"mobile","middle","new",5,92,1,1
0,"desktop","bottom","new",2,76,0,0
0,"desktop","middle","new",3,48,1,0
0,"desktop","top","returning",1,51,1,0
0,"mobile","top","new",5,38,1,0
0,"mobile","bottom","returning",5,89,0,0
1,"mobile","middle","returning",4,76,1,0
1,"desktop","top","new",5,45,0,1
0,"mobile","top","new",2,38,1,0
0,"mobile","top","new",7,43,1,0
0,"desktop","middle","returning",5,54,1,0
0,"mobile","middle","returning",6,21,0,0
0,"mobile","top","returning",9,68,0,0
0,"mobile","middle","returning",7,105,0,1
1,"mobile","top","returning",3,68,1,1
1,"desktop","middle","returning",7,117,1,0
0,"mobile","middle","new",2,56,0,0
0,"mobile","middle","returning",11,72,1,0
0,"desktop","middle","returning",8,49,1,0
0,"desktop","middle","returning",2,28,0,1
0,"desktop","middle","returning",3,78,0,0
0,"mobile","bottom","new",8,86,0,0
1,"mobile","middle","returning",3,80,1,1
0,"mobile","top","returning",10,34,0,0
0,"desktop","middle","returning",8,49,0,0
0,"desktop","top","new",7,39,1,0
0,"mobile","top","returning",4,45,0,1
1,"desktop","top","returning",8,60,0,1
0,"mobile","top","new",5,47,0,1
0,"desktop","middle","returning",7,98,1,0
0,"mobile","bottom","returning",4,57,0,0
1,"mobile","top","returning",7,47,1,0
0,"desktop","top","new",3,47,0,0
1,"desktop","top","returning",4,99,1,0
0,"mobile","top","returning",5,46,0,0
0,"desktop","bottom","new",7,70,0,0
0,"mobile","middle","returning",5,77,0,0
0,"mobile","top","new",4,41,0,1
0,"mobile","top","returning",3,128,0,0
0,"mobile","bottom","new",4,53,1,0
0,"mobile","middle","new",6,90,1,0
0,"mobile","top","new",6,27,1,0
1,"mobile","top","returning",4,45,0,0
0,"mobile","bottom","new",4,137,0,0
0,"mobile","middle","returning",1,43,0,1
1,"mobile","middle","new",6,137,1,1
0,"mobile","top","new",4,73,0,1
0,"desktop","top","returning",5,52,0,0
0,"mobile","top","returning",5,66,0,0
1,"mobile","top","returning",1,39,0,1
0,"desktop","middle","returning",5,52,0,1
1,"desktop","bottom","returning",9,109,0,1
0,"mobile","middle","returning",9,39,0,1
0,"mobile","bottom","returning",2,86,1,0
0,"mobile","top","new",5,53,0,0
1,"mobile","top","returning",1,67,1,1
1,"mobile","top","new",4,42,1,1
0,"desktop","bottom","returning",8,100,0,1
0,"mobile","top","returning",7,112,0,0
0,"desktop","bottom","new",4,71,0,0
0,"mobile","middle","new",4,79,0,1
1,"mobile","top","new",5,36,0,1
0,"mobile","bottom","new",3,140,1,0
1,"desktop","top","new",5,70,1,0
0,"mobile","middle","new",3,110,0,1
1,"desktop","top","returning",2,164,1,1
0,"mobile","bottom","returning",3,36,0,0
1,"desktop","top","new",7,38,1,0
1,"mobile","top","returning",3,99,0,0
0,"mobile","middle","new",3,105,1,0
0,"desktop","top","new",1,36,0,0
0,"desktop","middle","returning",6,63,0,0
0,"mobile","middle","returning",5,95,0,0
1,"mobile","middle","returning",4,80,1,1
1,"mobile","middle","returning",7,56,0,1
1,"mobile","bottom","returning",5,40,0,1
0,"desktop","top","returning",6,167,1,0
1,"desktop","top","returning",4,20,0,0
1,"desktop","top","returning",4,36,0,1
0,"desktop","top","returning",7,95,0,1
0,"desktop","bottom","returning",7,133,0,0
1,"mobile","middle","new",7,96,0,1
1,"mobile","top","returning",6,96,0,0
1,"mobile","top","new",5,55,1,1
0,"mobile","top","returning",3,71,0,0
0,"mobile","bottom","new",9,165,0,1
0,"mobile","top","new",5,137,1,0
1,"mobile","top","new",4,122,1,1
0,"mobile","middle","returning",9,55,1,0
0,"mobile","top","returning",8,23,1,0
0,"desktop","bottom","returning",4,31,0,0
0,"desktop","bottom","returning",5,184,0,0
1,"mobile","bottom","returning",4,54,1,1
0,"desktop","middle","returning",7,61,0,0
1,"mobile","bottom","returning",4,69,1,1
1,"mobile","top","returning",6,38,1,1
0,"mobile","top","returning",5,62,1,0
0,"mobile","top","returning",5,54,0,0
0,"desktop","middle","new",3,98,0,1
0,"desktop","top","returning",5,67,0,0
1,"mobile","middle","returning",6,36,1,0
0,"desktop","top","new",5,54,0,0
0,"mobile","middle","returning",4,38,0,0
1,"mobile","bottom","returning",6,105,0,0
1,"mobile","top","returning",5,63,1,1
0,"mobile","top","new",7,105,0,1
0,"mobile","middle","returning",3,73,1,1
0,"mobile","middle","new",9,57,0,0
0,"mobile","middle","new",3,23,0,0
1,"mobile","top","returning",4,96,1,1
0,"desktop","bottom","new",7,68,1,0
0,"mobile","middle","returning",6,61,1,0
1,"desktop","top","new",2,59,0,1
0,"mobile","top","new",4,69,1,0
0,"mobile","bottom","returning",6,98,0,0
0,"mobile","bottom","returning",9,78,0,0
1,"desktop","top","new",8,33,1,0
1,"mobile","top","returning",9,81,1,0
0,"mobile","top","returning",7,100,1,0
0,"desktop","top","returning",6,84,0,0
0,"mobile","bottom","returning",4,107,1,0
0,"mobile","middle","returning",6,27,0,0
1,"mobile","middle","new",4,63,1,1
1,"mobile","top","returning",1,93,1,0
0,"mobile","top","new",7,69,0,0
1,"mobile","bottom","new",4,72,0,1
0,"mobile","top","returning",6,90,0,0
0,"mobile","middle","new",2,107,0,0
0,"mobile","middle","new",1,42,1,0
0,"desktop","bottom","new",5,47,0,0
0,"mobile","middle","returning",2,50,0,0
0,"mobile","middle","new",4,96,1,0
1,"mobile","top","returning",6,65,1,0
0,"mobile","top","new",4,95,0,0
0,"mobile","bottom","new",5,61,1,1
0,"desktop","middle","returning",4,44,1,0
1,"desktop","middle","new",3,156,0,1
1,"mobile","top","new",5,178,1,0
1,"mobile","top","returning",7,66,1,1
0,"mobile","bottom","returning",3,35,0,0
1,"mobile","top","returning",7,147,1,1
0,"mobile","middle","returning",4,64,1,0
0,"mobile","top","new",2,85,1,1
0,"desktop","top","returning",6,32,0,0
1,"desktop","top","returning",6,159,0,1
1,"desktop","top","returning",7,155,1,0
1,"desktop","middle","returning",6,73,1,1
1,"desktop","top","returning",5,49,1,0
0,"mobile","top","returning",8,22,0,1
0,"mobile","top","returning",4,55,0,0
1,"mobile","top","new",5,96,0,1
0,"desktop","middle","returning",4,98,0,0
1,"mobile","top","returning",6,49,0,1
1,"mobile","middle","returning",4,151,1,1
0,"desktop","bottom","returning",6,88,0,0
0,"desktop","top","new",2,68,0,0
0,"mobile","bottom","returning",3,60,1,0
0,"mobile","top","returning",6,50,0,1
0,"mobile","middle","returning",5,54,0,0
0,"mobile","top","returning",4,75,0,0
0,"desktop","top","returning",8,65,0,0
0,"mobile","top","returning",7,144,1,0
0,"mobile","top","new",5,66,0,0
0,"desktop","middle","new",6,46,0,0
0,"mobile","top","returning",4,26,0,0
1,"desktop","middle","returning",7,121,0,1
0,"desktop","top","returning",6,58,0,0
1,"desktop","top","new",1,33,1,1
0,"desktop","middle","new",5,43,0,1
1,"desktop","top","returning",5,238,0,1
0,"desktop","top","returning",3,35,1,0
0,"mobile","bottom","new",4,77,0,0
0,"mobile","top","new",8,27,1,0
0,"mobile","top","new",10,59,0,0
1,"mobile","top","returning",7,78,0,0
0,"mobile","middle","returning",4,59,0,0
1,"mobile","bottom","new",7,67,0,0
0,"mobile","middle","new",6,59,1,0
0,"mobile","bottom","returning",9,106,0,0
0,"desktop","middle","new",4,64,0,0
1,"mobile","middle","returning",7,149,1,1
0,"mobile","bottom","returning",10,97,0,0
0,"mobile","top","returning",1,63,0,0
0,"desktop","middle","new",7,116,0,0
0,"mobile","middle","returning",8,68,0,0
1,"desktop","top","new",6,79,0,1
1,"mobile","middle","returning",6,58,0,0
0,"mobile","top","new",3,15,0,1
0,"mobile","middle","returning",4,52,0,0
0,"desktop","middle","returning",3,32,0,0
0,"desktop","top","new",2,67,0,0
1,"desktop","top","returning",6,71,1,1
0,"desktop","top","new",5,82,0,0
1,"mobile","top","new",5,76,0,1
1,"mobile","top","returning",5,201,0,1
0,"desktop","top","new",4,67,1,0
1,"desktop","top","returning",9,94,0,1
0,"mobile","middle","new",6,69,0,0
0,"desktop","top","returning",5,167,0,0
1,"desktop","middle","returning",3,96,1,0
0,"mobile","middle","new",3,117,0,0
1,"mobile","top","new",4,24,0,1
0,"desktop","middle","returning",6,87,0,1
1,"desktop","middle","returning",7,45,0,1
0,"desktop","middle","new",4,106,1,0
0,"mobile","top","new",3,62,0,0
0,"desktop","middle","returning",4,94,0,0
0,"mobile","middle","returning",3,83,1,0
1,"mobile","middle","returning",5,25,0,1
0,"mobile","bottom","returning",7,42,0,0
0,"mobile","top","returning",1,51,0,0
0,"mobile","top","new",5,100,1,0
0,"desktop","top","new",8,55,0,0
0,"mobile","top","returning",3,61,0,0
1,"mobile","top","returning",5,79,0,0
1,"mobile","top","new",7,64,0,0
1,"mobile","middle","new",6,38,1,1
0,"desktop","top","returning",6,163,0,0
1,"mobile","top","returning",1,47,0,0
0,"mobile","top","new",4,65,1,0
0,"mobile","bottom","returning",5,53,1,1
0,"desktop","top","returning",7,46,0,0
0,"mobile","top","returning",6,50,0,1
0,"mobile","bottom","new",7,60,0,0
1,"mobile","top","returning",7,37,0,1
0,"mobile","top","new",2,170,1,0
0,"desktop","top","new",6,58,0,0
0,"desktop","bottom","returning",6,33,0,1
0,"mobile","top","returning",2,110,0,0
0,"desktop","middle","new",1,62,1,0
0,"desktop","middle","returning",5,49,0,0
0,"mobile","middle","returning",6,50,1,0
0,"mobile","middle","new",4,63,0,0
1,"mobile","middle","returning",7,29,0,1
1,"mobile","middle","new",2,63,1,0
1,"desktop","top","returning",9,174,0,0
0,"mobile","middle","returning",6,22,0,1
0,"mobile","bottom","returning",8,92,1,0
1,"desktop","middle","returning",7,78,0,1
1,"mobile","top","new",6,246,0,1
1,"mobile","top","new",6,50,1,0
0,"desktop","middle","new",8,53,0,1
0,"desktop","top","returning",7,59,1,0
0,"mobile","middle","returning",6,63,0,0
0,"mobile","middle","new",9,46,0,0
1,"desktop","bottom","returning",3,71,1,1
0,"mobile","top","returning",2,181,0,0
1,"desktop","top","new",10,79,0,1
0,"desktop","middle","returning",3,104,1,0
0,"mobile","top","returning",8,66,0,0
0,"mobile","middle","returning",7,129,0,1
0,"mobile","middle","new",4,60,0,0
1,"desktop","top","new",5,68,1,0
0,"mobile","middle","returning",4,42,0,0
0,"mobile","top","new",5,63,1,0
0,"mobile","bottom","new",4,54,1,1
0,"mobile","bottom","new",3,72,1,0
1,"mobile","middle","new",6,91,1,1
1,"mobile","bottom","new",4,109,1,0
0,"mobile","middle","returning",5,74,1,0
1,"mobile","middle","new",4,168,1,1
0,"desktop","middle","new",6,71,1,0
0,"mobile","top","returning",3,57,1,1
1,"mobile","top","returning",6,97,0,0
0,"desktop","top","returning",4,50,0,0
0,"mobile","bottom","new",5,73,0,0
1,"mobile","middle","returning",4,59,1,0
1,"desktop","top","new",5,37,1,0
0,"desktop","bottom","new",6,81,0,1
0,"mobile","middle","new",3,52,0,0
0,"mobile","middle","returning",4,55,1,0
0,"desktop","top","new",5,52,0,0
0,"mobile","top","returning",2,73,1,0
0,"mobile","middle","returning",5,25,1,1
0,"desktop","bottom","returning",8,20,0,0
0,"mobile","top","new",4,99,1,0
1,"mobile","top","returning",5,133,0,0
0,"desktop","top","returning",3,80,0,0
0,"desktop","middle","returning",4,76,0,0
0,"desktop","top","returning",6,105,0,0
0,"mobile","bottom","returning",7,40,0,0
1,"mobile","top","new",5,42,0,1
1,"desktop","top","new",5,65,1,1
0,"desktop","top","new",3,153,0,0
0,"mobile","bottom","returning",5,87,0,0
0,"mobile","middle","new",6,102,0,1
