"tenure_months","logins_last30","tickets_30d","email_engagement","price_increase_60d","plan_downgrade","region","churn"
14,10,0,0.270618862476975,0,0,"East",0
24,15,0,0.288471403686936,0,0,"North",0
42,1,2,0.0875898790137129,0,0,"North",0
1,18,1,0.324008901726649,0,0,"West",0
9,9,0,0.435527667399652,1,1,"North",0
11,7,0,0.341070047386783,0,0,"West",0
26,13,1,0.204203306267033,0,0,"West",0
28,23,0,0.387308564844355,0,0,"North",0
20,9,0,0.24868395189203,0,0,"West",0
5,5,1,0.177856188617045,0,0,"West",0
16,11,0,0.283782628925087,1,0,"West",0
17,18,2,0.323784824492381,0,0,"South",0
22,11,1,0.291198625174639,0,0,"East",0
43,15,0,0.508902304700835,1,0,"North",0
16,18,1,0.4857011776262,1,0,"West",0
25,3,1,0.170067592119552,0,0,"East",0
16,15,2,0.500889931071765,0,0,"South",0
9,9,0,0.296519603872606,0,0,"South",0
32,12,0,0.362887580491737,0,0,"East",0
11,23,0,0.204366979834066,0,0,"South",0
57,13,0,0.327144643331762,0,0,"North",0
25,16,0,0.187254224468344,1,0,"East",0
25,7,1,0.225349186010658,0,0,"East",0
23,14,1,0.727875834385491,1,0,"West",0
46,11,0,0.646715890250502,0,0,"West",1
32,11,1,0.208573232094487,1,0,"North",0
21,15,0,0.197113130735949,0,0,"South",0
10,4,1,0.283293571610376,0,0,"West",0
12,19,0,0.358476594150409,0,1,"West",0
15,23,1,0.273231272007653,0,0,"West",1
39,10,3,0.580484597936605,1,0,"North",0
22,15,0,0.348224391252341,1,1,"North",0
15,22,0,0.240082359241943,1,0,"North",0
34,8,1,0.491943595935606,1,0,"West",0
40,12,1,0.514022891540761,0,0,"East",0
16,24,0,0.397964066050591,0,0,"North",0
19,7,1,0.210269999292717,0,0,"North",0
28,17,1,0.247961448925633,0,0,"South",0
24,14,0,0.205038209699737,1,0,"East",0
29,10,1,0.50485909926452,0,0,"East",0
45,14,1,0.278687535408849,0,0,"South",0
23,10,0,0.239825955962339,0,0,"West",0
21,16,0,0.312843035999333,0,0,"North",0
30,9,2,0.255027141618029,0,0,"West",0
23,3,0,0.109541745204181,0,0,"South",0
32,16,0,0.479958519039349,0,0,"South",0
21,18,0,0.281047374561147,0,0,"East",1
29,13,2,0.375745503023957,0,1,"East",0
5,8,1,0.495299660403876,1,0,"West",0
24,10,1,0.245908751857643,0,0,"West",0
18,5,1,0.176208371439865,1,0,"South",0
10,5,3,0.177143509068201,0,0,"West",0
19,18,1,0.0281925936377166,0,0,"North",0
28,2,2,0.240606709611744,0,0,"East",0
25,15,0,0.282968441493661,0,0,"West",0
32,10,1,0.630689017074647,0,0,"West",0
35,5,0,0.404859727413771,0,0,"West",0
34,11,1,0.493647923657126,0,0,"East",0
20,11,1,0.107907829750479,1,0,"West",1
8,18,1,0.399436169660895,1,0,"West",0
21,24,0,0.148468750250987,0,0,"West",0
38,21,1,0.344609810803935,0,0,"West",0
23,20,0,0.0896438611601585,0,0,"South",0
4,20,1,0.282233655371121,0,0,"West",0
30,17,0,0.270594007055655,0,0,"West",0
27,10,2,0.426878460987755,0,0,"East",1
19,13,2,0.0275626977145846,0,0,"East",0
26,4,0,0.163340694600736,0,1,"North",0
40,8,1,0.303489877999152,0,0,"South",0
40,8,2,0.0331241113648826,1,0,"North",0
19,7,0,0.186886274519679,0,0,"East",0
24,19,0,0.226302553878514,0,0,"South",0
7,15,3,0.415954345248022,0,0,"South",0
15,13,0,0.13419320002902,0,0,"North",0
48,12,0,0.202338769087416,0,0,"South",0
42,17,2,0.28021640890206,0,1,"East",0
21,16,0,0.0478158376314394,0,0,"South",0
16,7,0,0.369668494131511,0,0,"South",1
8,2,0,0.275278352399906,1,0,"North",0
50,6,0,0.118665862904114,0,0,"South",0
25,10,0,0.270305239560833,1,0,"North",0
17,12,0,0.565860433287124,0,0,"West",0
37,20,0,0.0467912996551736,0,0,"North",0
11,15,2,0.461940702782993,0,0,"North",0
33,15,0,0.269207241869648,0,1,"West",0
41,16,1,0.090253124807317,0,0,"West",0
21,11,0,0.159344804240706,0,0,"North",0
41,7,0,0.137490392947703,0,0,"West",0
32,8,0,0.333215184824547,0,0,"North",0
16,5,1,0.695203901488252,0,1,"West",0
31,6,1,0.336469204091766,0,0,"West",0
16,4,1,0.188960948925774,0,0,"West",0
18,16,0,0.226721965709165,0,0,"South",0
33,6,1,0.389588041614382,0,0,"West",0
18,15,1,0.302942559142834,1,0,"West",0
24,24,1,0.421346490881889,0,0,"North",0
36,11,0,0.312701212233962,0,0,"East",1
10,11,0,0.293713275301545,0,1,"East",0
43,16,1,0.106119803604147,0,0,"North",0
49,12,1,0.104972955029923,0,0,"East",0
31,8,1,0.126149161806404,1,1,"East",0
29,5,0,0.275787818136455,0,0,"North",0
18,12,1,0.268287606344004,0,0,"East",0
30,10,0,0.580839810313486,0,0,"East",0
18,14,0,0.448974766590562,1,1,"East",0
27,13,1,0.228077021092367,1,0,"East",0
16,18,0,0.373306924497256,0,0,"West",0
33,15,1,0.269329130299286,0,0,"East",0
32,18,0,0.134725491315875,0,0,"South",0
39,12,1,0.355386489882477,1,0,"East",0
48,16,0,0.146228401964529,0,0,"South",0
16,11,1,0.228842080414839,0,0,"North",0
36,11,2,0.280345364731217,1,0,"West",0
7,12,1,0.102115552636623,0,0,"West",0
19,6,1,0.0911556088905092,0,0,"North",0
35,6,0,0.439150946264733,0,0,"South",0
15,11,1,0.402565391240564,1,0,"West",0
28,5,0,0.145221718616025,0,1,"West",0
13,12,0,0.192135436978679,0,0,"North",0
20,16,0,0.481032944872333,0,0,"North",0
24,8,0,0.292277713016968,1,0,"North",0
17,12,1,0.204671302465928,0,0,"East",1
1,4,1,0.193969400606935,0,0,"West",1
27,17,0,0.15958940721758,1,0,"North",0
30,10,0,0.487236205694322,0,0,"West",0
26,20,1,0.249683914086042,0,0,"South",0
18,12,0,0.241687969674821,0,0,"East",0
35,21,1,0.110875377781171,0,0,"East",0
37,14,0,0.376291591998659,0,0,"South",0
1,11,1,0.165329594555558,0,0,"West",0
37,17,0,0.25645705156093,0,0,"West",0
3,15,2,0.147942128789251,0,0,"East",0
20,9,0,0.208381374999022,0,0,"West",0
11,16,0,0.147797363728122,0,0,"North",0
16,15,1,0.492514994891097,1,0,"South",0
40,14,1,0.237494498367743,0,0,"North",0
30,10,2,0.185545658794559,0,0,"South",0
30,12,0,0.443083521462434,0,0,"North",0
1,16,2,0.133395878609653,0,0,"East",0
26,18,2,0.240807171157417,0,0,"East",0
32,13,0,0.311108020639739,0,0,"North",0
34,8,1,0.516391611984144,1,0,"East",1
12,16,1,0.169706555135027,1,0,"South",0
35,13,2,0.383646939447848,0,0,"North",0
7,18,0,0.581308053017177,1,0,"East",0
45,4,0,0.33250281880728,0,0,"South",0
14,8,0,0.209659770390895,0,0,"West",0
33,15,0,0.48669814482893,0,0,"East",0
28,5,0,0.454453018914146,0,0,"North",0
11,26,2,0.333001651431412,0,1,"North",0
38,8,1,0.257941068517185,0,0,"North",0
24,14,0,0.253933425292485,0,0,"North",0
34,3,1,0.313121567075123,0,0,"East",0
27,23,0,0.443877830242259,1,0,"North",0
34,16,0,0.138666021400609,0,0,"South",0
24,9,0,0.0960666190524137,0,0,"South",0
37,13,2,0.124160735761394,0,0,"West",0
20,8,0,0.193681467195093,0,0,"West",0
30,3,0,0.492055667388221,0,0,"South",0
29,7,1,0.370503526960014,1,0,"East",0
34,7,0,0.300781932475262,0,0,"West",0
17,18,0,0.476658727737097,1,0,"North",0
26,14,0,0.551737550170836,1,0,"North",0
17,10,0,0.0664103730813724,0,1,"North",1
35,11,1,0.261809668149612,0,0,"North",0
16,17,0,0.245023563119605,0,0,"East",0
45,7,0,0.613991475295716,0,0,"West",0
33,15,1,0.212631804266246,1,0,"East",0
24,7,0,0.314993286893461,1,0,"South",0
38,16,1,0.568841642267394,0,1,"South",0
23,18,0,0.468658937214355,0,0,"North",0
31,10,0,0.275466093713995,1,0,"East",0
30,14,0,0.36109914106483,0,0,"North",0
29,1,2,0.032618310843479,0,0,"North",0
17,14,0,0.083074880079817,0,0,"West",0
9,14,0,0.0594910303851982,0,0,"South",0
4,14,0,0.54566365557736,0,0,"West",0
19,18,1,0.473113280315697,0,0,"North",1
32,7,0,0.559579192829498,0,0,"South",0
21,19,1,0.458629173763903,1,0,"East",0
10,7,0,0.248381281827919,0,0,"South",0
50,4,0,0.398422819999506,1,0,"North",0
32,23,1,0.434842251904566,0,1,"South",0
47,16,0,0.603960173789983,1,0,"East",0
39,16,1,0.154587175962206,0,0,"South",0
17,15,1,0.362098106011627,0,0,"South",0
19,11,0,0.0904383929608041,1,0,"North",0
7,17,0,0.0466418155201172,0,0,"North",0
33,19,1,0.0709432316887086,0,0,"West",0
43,4,0,0.0416297842688287,1,0,"North",0
13,6,0,0.140290867833023,0,0,"West",0
10,8,1,0.0943154068877054,1,1,"West",1
35,15,1,0.466725812230608,0,0,"North",1
6,0,1,0.238726610696836,0,0,"North",0
47,11,0,0.21189164367273,1,1,"North",0
31,5,0,0.340798459701319,0,0,"West",0
3,10,1,0.15410753419847,1,0,"South",0
28,4,1,0.260926034314926,1,0,"South",0
25,18,1,0.294387403142676,0,0,"West",0
1,11,0,0.264045176709389,1,0,"East",0
23,11,0,0.522398673089926,0,0,"West",0
17,19,1,0.41996648709704,0,0,"North",0
13,8,0,0.192559279718708,0,0,"West",0
27,4,3,0.480615072268819,0,0,"South",0
34,9,2,0.0586159774602028,0,0,"South",0
45,9,0,0.167329213637046,0,0,"South",0
1,14,1,0.705915479317752,0,0,"West",0
33,10,0,0.0450894319931726,0,0,"West",0
13,5,1,0.204835543455649,1,0,"East",0
38,11,2,0.313726724392444,0,0,"South",0
28,15,1,0.108752785674384,0,0,"West",0
41,5,1,0.603796255712347,0,0,"South",0
6,17,0,0.18809207446048,0,0,"North",0
30,16,2,0.211506498923827,0,0,"East",1
28,20,0,0.0639207867044995,0,1,"North",0
37,10,1,0.289685437694958,0,0,"South",0
21,14,0,0.181603169158372,0,0,"West",0
38,8,1,0.204475503175024,0,0,"West",0
19,11,1,0.243685716851527,0,0,"South",0
19,7,1,0.56565460281635,1,0,"East",0
24,17,0,0.169063235232401,0,0,"East",0
11,5,0,0.173662558671983,0,0,"North",0
19,15,0,0.302023293290004,1,0,"North",0
37,9,1,0.358336475554779,0,0,"North",0
44,7,0,0.0475876603720135,0,0,"East",0
37,19,1,0.0842790817769071,0,0,"West",0
19,13,1,0.294697133129973,0,0,"East",0
28,14,2,0.494673895262955,1,0,"East",0
25,13,0,0.329816287865085,0,0,"West",0
9,15,1,0.17750913087811,0,0,"South",0
27,19,0,0.245272769547251,0,0,"North",0
14,12,2,0.521127549686663,0,1,"East",0
11,18,0,0.464727191251314,0,0,"East",0
33,0,0,0.1065908816954,1,0,"North",0
16,15,0,0.525719036750293,1,0,"West",0
22,14,0,0.170014818690785,0,1,"West",0
12,13,0,0.416563790460091,0,0,"West",0
25,13,0,0.258683864673239,1,0,"East",0
30,10,1,0.252949695705244,0,1,"North",1
30,9,0,0.416431014805857,1,0,"West",1
11,17,3,0.279260524719187,0,0,"North",0
39,11,0,0.149143615182467,0,0,"West",0
42,18,1,0.540250743701665,0,0,"West",0
28,10,0,0.227487761477217,0,0,"East",0
26,7,0,0.276945252954698,0,0,"North",1
25,19,0,0.132519944775288,0,0,"North",0
27,12,3,0.381874518385818,0,0,"North",0
29,18,2,0.0781802273292817,1,0,"South",0
26,6,0,0.103123910466637,0,0,"West",0
32,14,0,0.389466376700339,0,1,"West",0
20,10,0,0.499436259055511,0,0,"East",0
38,22,1,0.0672912611800099,0,0,"South",0
24,19,1,0.386671469791515,0,0,"South",0
3,15,0,0.161407810415189,0,0,"West",0
23,9,1,0.298822734829851,0,0,"East",0
29,17,1,0.0688934309162406,1,0,"North",0
39,16,1,0.0479085114400547,0,0,"North",1
25,5,1,0.0832855837251454,0,1,"West",0
1,18,0,0.333108024303912,0,0,"North",1
24,16,0,0.709902342011682,1,0,"South",0
10,11,1,0.185442084714908,1,0,"West",1
12,24,0,0.136707806230028,0,0,"North",0
12,17,0,0.281622760811196,0,0,"South",0
14,9,0,0.267837489630705,1,0,"North",0
38,17,1,0.530733254914813,0,0,"West",0
14,14,0,0.323806442730878,0,0,"North",0
19,11,0,0.270440867314789,1,0,"East",0
26,0,0,0.294546488612838,0,0,"South",0
35,10,1,0.569168959565677,0,0,"North",0
16,12,0,0.15071990950405,1,0,"East",0
14,16,0,0.122112210079055,0,0,"East",0
18,14,0,0.227111177462466,0,0,"South",0
10,13,0,0.264015617182346,0,0,"East",0
35,20,0,0.41581626121076,0,0,"North",0
1,12,0,0.37287492925396,0,0,"North",0
18,7,0,0.231120295377155,1,0,"East",0
7,9,0,0.352270700814756,0,0,"West",0
1,11,0,0.329521448541976,1,0,"North",0
24,9,0,0.0459615245404929,0,0,"South",0
42,3,0,0.0712623589656226,0,0,"East",0
44,15,0,0.151746195915378,0,0,"East",0
17,16,2,0.302934218995731,0,0,"South",0
16,8,0,0.603388575177476,0,1,"North",1
18,14,0,0.129844294567486,0,0,"North",0
33,10,0,0.351816183235849,0,0,"North",0
1,11,0,0.0290942742609586,0,0,"North",1
27,15,2,0.248029021460035,0,0,"South",0
19,14,0,0.0435569577474184,0,0,"South",0
15,9,0,0.595474251194124,0,0,"North",0
1,8,1,0.467445491712129,0,1,"East",0
22,15,0,0.511724466809438,0,0,"West",0
4,7,1,0.244263594368813,0,0,"North",0
24,8,0,0.240776524928151,0,0,"North",0
13,19,0,0.0432128909707083,0,0,"South",0
25,13,0,0.45718358730733,0,0,"North",0
30,10,0,0.0939485864065628,0,0,"South",0
18,6,0,0.508577179661315,0,0,"West",0
12,16,0,0.259072190838895,0,0,"South",0
17,9,0,0.577635726274574,0,0,"West",0
16,12,2,0.194434894080902,0,1,"South",0
6,18,0,0.404771782803937,0,1,"East",0
15,11,1,0.63410056525557,0,0,"North",0
22,17,0,0.558990336097592,0,0,"North",0
21,6,1,0.29607790042775,0,0,"North",0
28,3,1,0.184257017530604,0,1,"East",0
40,14,0,0.429888341599451,0,0,"East",0
28,18,0,0.443474167986403,0,1,"North",1
42,9,0,0.146584922315768,0,0,"North",0
16,11,0,0.0664370405496213,0,0,"North",1
40,17,0,0.412134606448987,0,0,"West",0
31,10,0,0.281425107824566,0,0,"West",0
10,6,1,0.157258142029471,0,0,"North",0
29,8,1,0.286428514639108,0,0,"West",0
9,11,1,0.531434193102585,0,1,"East",1
35,4,0,0.346934355090125,0,0,"North",1
18,16,0,0.247091576079269,0,0,"West",0
21,15,0,0.1634083541161,0,0,"North",0
16,16,0,0.296483857723136,0,0,"West",0
14,20,1,0.238672070796508,0,1,"South",0
44,17,1,0.292796415663793,0,0,"North",0
36,19,0,0.479664410438288,0,0,"North",0
32,10,0,0.53932132224813,0,0,"North",0
25,18,2,0.0805629381102893,0,0,"North",1
33,5,0,0.408819103857048,0,0,"South",0
32,15,0,0.215232813134403,0,0,"North",0
43,20,1,0.425455437343982,0,0,"West",0
34,22,0,0.0297385969220619,0,1,"East",0
22,13,0,0.277390720635474,0,1,"West",1
21,16,0,0.245431369195076,1,0,"North",0
18,7,0,0.343768339372076,0,0,"North",0
20,4,1,0.138008475206829,1,0,"South",0
21,12,2,0.291322885342622,1,0,"South",0
39,13,0,0.381418476034512,0,0,"South",0
1,11,0,0.222873095588497,0,0,"East",1
16,8,0,0.507213106533576,0,1,"East",0
22,6,2,0.200426479637448,0,1,"West",0
9,17,1,0.417673172655863,0,0,"East",0
43,17,0,0.234776675994202,0,0,"North",0
21,11,0,0.0504595752774621,0,0,"South",0
11,20,1,0.353013789719051,0,1,"South",0
13,12,0,0.309910943191792,0,0,"North",1
34,17,1,0.460953604311565,0,0,"West",0
46,9,2,0.293045506918727,0,0,"West",0
23,15,0,0.595165757568328,0,0,"West",0
25,15,2,0.29354549382348,0,0,"West",0
13,13,0,0.19323338912465,0,0,"East",1
40,17,0,0.19886954643305,0,0,"West",0
33,11,2,0.521547397095762,0,1,"West",0
1,2,2,0.29351563375958,0,0,"North",0
16,10,0,0.46578885062383,0,0,"East",0
21,16,0,0.308865995213426,1,0,"South",0
11,3,1,0.131637589555001,0,0,"East",0
21,3,2,0.310748960825244,0,0,"East",0
10,12,0,0.135442660271792,0,0,"North",0
28,13,0,0.0363110868707877,0,1,"West",0
28,18,1,0.137814066157347,0,0,"West",0
34,12,0,0.0745597682943447,1,0,"West",1
29,15,0,0.101272240185732,0,0,"West",0
43,13,3,0.160809371169462,1,0,"North",1
19,16,0,0.208917500136914,0,0,"South",0
1,17,0,0.200442120228402,0,0,"East",0
24,5,0,0.110443230144703,0,0,"North",0
32,9,1,0.256538464297491,1,0,"West",0
19,17,0,0.517384860915231,0,0,"East",0
41,1,1,0.468912854171408,1,0,"East",0
37,0,1,0.462634332028404,0,0,"East",0
30,13,1,0.102446712770658,0,0,"South",0
25,12,0,0.342110891026679,0,1,"West",0
17,10,0,0.178174725239021,0,0,"North",0
22,16,0,0.249741066110604,1,0,"North",0
30,18,0,0.577520867913245,0,0,"West",0
36,17,1,0.302156925785579,0,0,"North",0
20,11,0,0.371553643629012,1,0,"West",0
15,12,0,0.38705037965808,0,0,"East",0
54,14,1,0.405547141085123,0,0,"West",0
30,1,0,0.11564445401026,0,0,"East",0
13,7,0,0.369697987938433,0,0,"East",1
35,16,0,0.485005883087345,1,0,"North",0
25,13,0,0.128109646243668,0,0,"West",0
34,5,2,0.192230727483092,0,1,"West",0
25,18,0,0.344596472399458,1,0,"North",0
23,14,0,0.260428370229538,0,0,"East",0
25,9,1,0.109231139860337,0,0,"North",0
29,12,0,0.201331816084945,0,0,"West",0
17,12,1,0.0785234739300486,1,0,"North",0
16,11,1,0.498591901558676,0,0,"South",0
22,11,0,0.155134538472029,0,0,"North",0
26,11,3,0.404977853144195,0,0,"East",0
20,15,0,0.235194476666471,0,1,"East",0
28,17,1,0.382319546154644,1,0,"South",0
11,15,0,0.173018151695987,0,1,"South",0
7,21,1,0.499571404690727,0,0,"North",0
47,15,0,0.268075182289924,0,0,"South",0
29,14,0,0.388185392877951,1,1,"North",0
19,16,1,0.390618912575861,0,0,"West",0
21,11,0,0.460415165414425,0,0,"North",0
33,16,1,0.300116503786121,0,0,"West",0
21,22,0,0.380116929578519,0,0,"North",0
26,11,0,0.186112007613229,0,0,"North",0
21,17,1,0.511768362993216,0,0,"South",0
18,12,2,0.300151941875013,0,0,"East",0
31,8,1,0.149203166483519,0,0,"East",0
26,18,1,0.13499994177792,0,0,"North",1
40,14,1,0.273517680345033,0,0,"North",0
10,10,0,0.0442040451026034,0,0,"West",0
22,21,3,0.606164137040332,0,0,"South",0
21,3,0,0.241329581251867,0,0,"East",0
11,12,0,0.303185529863375,0,0,"West",0
36,11,0,0.380465897025283,0,0,"East",0
23,11,1,0.0595380366391987,0,0,"East",0
7,13,0,0.709449497118916,0,0,"North",0
17,21,0,0.734484651964066,0,0,"South",0
11,2,0,0.0943954456936321,1,0,"West",0
36,17,0,0.352313539824525,1,0,"East",0
55,8,1,0.456981472301488,0,1,"South",0
16,17,1,0.0132232751103465,0,1,"South",1
23,10,0,0.130515177048739,0,0,"East",0
27,16,0,0.238142424923177,0,0,"South",0
57,11,0,0.277567283850832,0,0,"West",0
1,9,1,0.174835126614417,1,1,"East",0
18,6,0,0.297205082633872,1,0,"South",0
10,7,0,0.625754090425294,1,0,"North",0
21,10,0,0.0853815066150952,0,0,"North",0
21,12,0,0.196898983074681,0,0,"West",0
15,15,0,0.739837017887209,0,1,"West",0
46,12,0,0.687005190126684,0,0,"South",1
27,18,0,0.121972601441021,0,0,"North",0
53,6,1,0.771079593933884,1,0,"South",1
34,15,0,0.126589799431713,0,0,"West",0
9,17,0,0.175213468471357,0,1,"South",0
15,15,1,0.328103819442435,1,0,"North",0
27,11,0,0.248629399648155,0,0,"North",0
17,9,2,0.044640873122818,1,0,"West",0
28,5,0,0.098357215612852,0,0,"West",0
33,4,1,0.479846651354735,0,0,"South",0
29,15,1,0.0158350460611475,1,0,"West",1
22,10,0,0.384583430247542,0,0,"South",0
16,4,0,0.0793214134372967,1,0,"West",0
9,15,0,0.254917204891962,0,0,"North",0
28,16,0,0.278128399723334,0,0,"West",1
35,1,0,0.601999931544546,1,0,"East",0
23,21,1,0.199705205188974,0,0,"North",0
33,18,2,0.188207397527059,0,0,"West",0
51,6,1,0.485977690975616,1,0,"South",0
47,8,0,0.212065344142211,1,0,"South",1
18,13,2,0.395280936420516,0,0,"South",0
31,14,2,0.537933174963783,1,0,"North",0
16,6,0,0.158508857382486,0,0,"East",0
32,9,1,0.460921693871999,0,0,"East",0
23,27,2,0.216876567689075,0,0,"North",0
27,17,2,0.391472894357072,0,0,"North",0
14,19,0,0.207472481067383,0,0,"North",0
38,8,0,0.711612953150353,1,0,"East",0
23,10,0,0.531161591799791,0,0,"West",0
19,5,0,0.248075644117305,0,0,"West",0
23,14,0,0.013325133688073,0,1,"East",1
25,12,0,0.250410539737083,0,0,"South",0
44,24,2,0.0875506466939544,0,0,"East",0
11,10,0,0.310238892769809,0,0,"East",0
54,12,1,0.290063561959157,0,1,"West",1
15,7,1,0.201749858565636,0,0,"South",0
26,13,0,0.537735577261298,1,0,"North",0
1,8,1,0.144998862450615,0,0,"West",0
16,7,1,0.32400063861046,0,0,"West",0
33,11,0,0.0955972631143866,0,0,"South",0
30,7,4,0.367735217996242,0,0,"East",0
29,8,0,0.354161208618851,1,0,"East",1
18,15,0,0.0739636840424011,0,0,"North",0
2,17,1,0.217023588119005,0,0,"East",0
11,16,1,0.586422098304589,0,0,"West",0
21,12,1,0.40918013842359,0,0,"North",0
31,12,0,0.220149855285045,1,0,"South",0
34,8,1,0.849032788570273,0,1,"East",0
20,13,1,0.200336718628316,1,0,"North",0
22,17,0,0.106119114649247,0,0,"West",0
22,7,1,0.169197079392853,0,0,"South",0
25,17,0,0.628464574302783,0,0,"North",0
42,9,1,0.211325625699235,0,0,"West",0
15,14,0,0.403808576080491,0,0,"South",0
22,5,0,0.221972953527868,0,0,"South",0
25,13,1,0.171462784425275,0,0,"North",0
8,19,1,0.196797595546364,0,0,"North",0
13,12,0,0.942051652087373,0,0,"South",0
26,4,0,0.153736742094228,0,0,"North",0
29,20,0,0.354689901171055,0,0,"West",0
38,8,2,0.108755344708437,0,0,"West",0
18,7,0,0.379154861622371,1,0,"West",0
41,9,2,0.516807441402766,0,0,"North",0
14,7,0,0.28192546467991,0,0,"East",0
5,13,0,0.150821073257505,0,1,"North",1
1,14,0,0.248129233690551,0,0,"North",0
37,10,0,0.366035129469065,0,0,"North",0
28,16,0,0.194417297405436,0,0,"East",0
22,14,2,0.446410697603079,1,0,"South",0
20,6,1,0.237874066803636,0,0,"West",0
43,15,1,0.171019098456118,0,1,"East",0
38,6,1,0.672605651598816,0,0,"East",0
12,12,0,0.0767698167035326,0,0,"East",0
7,11,1,0.355145814156848,0,1,"South",0
37,8,0,0.235452053757033,0,0,"North",0
31,18,0,0.264556701659086,0,0,"East",0
18,12,0,0.265610781770753,0,0,"West",0
29,15,0,0.148163604288911,0,0,"West",0
1,12,1,0.174138392802196,0,0,"West",0
16,8,0,0.193365118680011,0,0,"West",0
29,15,0,0.513917255848221,0,0,"South",0
23,8,0,0.521141387434898,1,0,"South",0
9,16,2,0.466974451506957,0,0,"East",0
36,24,0,0.507783007358631,0,1,"North",0
38,14,2,0.203756448743096,0,0,"East",0
13,15,2,0.0543678994945319,0,0,"South",0
22,14,1,0.408677796527211,0,0,"South",0
33,18,0,0.160090764776052,0,0,"East",0
34,6,0,0.366473451081599,0,0,"South",0
18,7,0,0.107753443164956,0,0,"West",1
13,12,1,0.398049167570328,0,0,"North",0
28,12,0,0.0994919142607256,0,0,"North",0
1,6,0,0.134639344512042,1,0,"North",1
13,3,1,0.564695449929298,1,0,"West",0
33,10,0,0.133032926602436,0,0,"North",0
4,20,0,0.37302008971612,0,0,"South",0
10,23,0,0.203062125919448,0,0,"North",0
21,16,2,0.442792578618317,0,0,"West",0
20,4,0,0.626719193309747,0,0,"South",0
3,16,0,0.335018319924077,1,0,"North",1
30,9,0,0.112021326026756,0,1,"West",0
12,13,1,0.158226089942992,1,0,"North",0
22,15,1,0.31241559002763,1,0,"West",0
22,20,0,0.206145978029214,0,1,"South",0
32,13,0,0.400727247716038,1,1,"North",0
23,8,0,0.0796138583524202,0,0,"South",0
22,16,1,0.208388725423644,0,0,"North",0
44,16,0,0.147101457538948,0,0,"South",0
28,17,0,0.0160527430569036,0,1,"East",0
31,18,0,0.391270503753177,1,0,"North",0
30,13,0,0.189190396508317,0,0,"West",0
31,7,0,0.33337137500953,0,0,"North",0
40,13,0,0.490525944675734,0,0,"South",0
23,3,1,0.276943153963446,0,0,"North",0
27,18,2,0.134272260059829,0,0,"South",0
48,15,0,0.29103585975565,0,0,"North",0
18,16,1,0.123616346228107,0,0,"East",0
39,13,0,0.472461553121499,1,0,"East",0
17,0,1,0.098923288386653,0,0,"North",0
45,9,0,0.434076087095554,0,0,"South",0
16,17,1,0.378463245853311,0,1,"East",0
14,11,0,0.150033151006641,0,0,"North",0
36,16,0,0.343855971978773,0,0,"North",1
36,7,0,0.478031601238455,0,0,"West",0
31,13,1,0.256233079436638,0,1,"South",0
27,9,2,0.214246059869117,0,0,"East",0
27,9,0,0.361493926358637,0,0,"East",0
49,11,3,0.481048270007389,0,0,"East",0
7,21,0,0.102987240137125,0,0,"West",0
12,13,0,0.253027530960756,0,0,"South",0
9,13,0,0.235347641361354,0,0,"West",1
36,20,1,0.29612263293384,0,0,"North",0
21,11,0,0.14570002788424,1,0,"North",1
22,15,0,0.259516839810984,0,0,"West",0
45,8,2,0.0689703189622609,0,0,"South",1
17,16,0,0.174218178345096,0,0,"East",0
48,5,0,0.255116823612203,0,1,"North",0
7,12,0,0.209411608443865,0,0,"North",1
40,18,0,0.1802283694086,0,0,"North",0
28,19,1,0.362515129401411,1,0,"East",0
19,12,0,0.273248675992242,0,0,"West",0
22,0,0,0.164757237475292,0,0,"South",0
40,20,1,0.108418212790598,0,0,"West",0
44,9,2,0.447387227942479,0,0,"West",0
4,16,0,0.110618240357,0,0,"West",0
65,4,1,0.266519026263289,0,0,"West",0
55,10,1,0.375214386465251,0,0,"West",0
18,20,0,0.0661463410625278,0,0,"South",0
23,14,1,0.279442330863134,0,0,"West",0
16,14,1,0.326667702840029,1,0,"South",0
23,16,1,0.209607525496402,0,0,"North",0
33,5,1,0.0895592337564333,0,0,"East",0
25,12,2,0.37327920658013,0,0,"North",0
26,14,0,0.358070989423432,0,0,"North",0
42,18,0,0.545532705485998,0,1,"North",1
1,8,1,0.402092701606442,0,0,"North",0
18,13,0,0.272580740593393,0,0,"East",0
26,15,0,0.204799551472433,0,1,"North",0
15,31,1,0.0882477382812096,1,0,"East",0
37,20,0,0.281397598662919,0,0,"North",0
19,0,0,0.178160318271108,1,1,"South",0
19,12,0,0.508447200723665,0,0,"North",0
38,13,0,0.475809687309912,0,0,"South",0
34,16,0,0.345500267184928,0,0,"North",0
